STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-03-29,100.0,100.0,,,1742.0,0.74,3.0,7.3,0.0,,45.0,28.0,18.0,,,,45.0,45.0,,,,,41.4,25.9,1.0,,,,,,,,,,,,,,,,1.0,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-03-30,30.0,30.0,,,724.0,0.0,100.0,0.0,7.0,,34.0,21.0,756.0,,,,360.0,360.0,0.7,,,,27.5,19.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-03-31,100.0,100.0,,,1236.0,0.7,0.0,5.8,2.0,,36.0,31.0,0.0,,,,45.0,360.0,0.2,,,,18.3,12.1,1.0,,,,,,,,,,,,,,,,1.0,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-01,60.0,50.0,,,1718.0,0.0,97.0,0.0,6.0,,48.0,28.0,738.0,,,,225.0,225.0,0.7,,,,16.1,15.0,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-02,90.0,100.0,,,1748.0,1.83,0.0,0.1,1.0,,58.0,35.0,0.0,,,,225.0,225.0,,,,,49.4,38.0,1.0,,,1.0,,,,,,,,,,,1.0,,1.0,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-03,50.0,50.0,,,942.0,0.0,82.0,0.0,0.0,,49.0,39.0,630.0,,,,270.0,270.0,,,,,58.6,42.9,,,,,,,,,,,,,,,,,1.0,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-04,10.0,20.0,,,1142.0,0.0,93.0,0.0,0.0,,51.0,36.0,720.0,,,,315.0,315.0,,,,,52.8,34.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-05,20.0,30.0,,,748.0,0.0,79.0,0.0,0.0,,49.0,34.0,612.0,,,,315.0,315.0,,,,,28.9,19.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-06,50.0,50.0,,,1412.0,0.0,67.0,0.0,0.0,,45.0,30.0,522.0,,,,90.0,90.0,,,,,33.3,23.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-07,60.0,70.0,,,536.0,0.04,43.0,0.0,0.0,,47.0,38.0,336.0,,,,45.0,45.0,,,,,24.2,16.1,,,,,,,,,,,,,,,1.0,,1.0,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-08,50.0,50.0,,,1630.0,0.0,54.0,0.0,0.0,,67.0,38.0,420.0,,,,270.0,270.0,,,,,28.9,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-09,90.0,100.0,,,1042.0,0.12,83.0,0.0,0.0,,72.0,52.0,294.0,,,,270.0,270.0,,,,,34.4,23.0,,,1.0,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-10,40.0,40.0,,,648.0,0.0,64.0,0.0,0.0,,52.0,39.0,504.0,,,,315.0,315.0,,,,,40.3,29.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-11,30.0,10.0,,,1018.0,0.0,93.0,0.0,0.0,,51.0,35.0,738.0,,,,315.0,315.0,,,,,36.7,25.9,,,,,,,,,,,,,,,,,1.0,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-12,50.0,40.0,,,12.0,0.0,59.0,0.0,0.0,,53.0,37.0,468.0,,,,315.0,315.0,,,,,26.4,17.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-13,60.0,60.0,,,1142.0,0.0,40.0,0.0,0.0,,55.0,42.0,318.0,,,,90.0,90.0,,,,,17.2,14.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-14,30.0,20.0,,,1530.0,0.0,84.0,0.0,0.0,,55.0,42.0,666.0,,,,135.0,135.0,,,,,25.3,17.0,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-15,30.0,50.0,,,1230.0,0.0,97.0,0.0,0.0,,55.0,40.0,780.0,,,,90.0,90.0,,,,,20.8,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-16,20.0,10.0,,,1118.0,0.0,97.0,0.0,0.0,,55.0,40.0,786.0,,,,90.0,90.0,,,,,18.3,13.0,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-17,80.0,80.0,,,1718.0,0.0,35.0,0.0,0.0,,63.0,42.0,282.0,,,,180.0,180.0,,,,,23.0,17.9,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-18,40.0,50.0,,,1906.0,0.0,54.0,0.0,0.0,,60.0,44.0,438.0,,,,360.0,360.0,,,,,36.7,30.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-19,0.0,10.0,,,1106.0,0.0,99.0,0.0,0.0,,58.0,40.0,804.0,,,,315.0,315.0,,,,,34.4,25.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-20,80.0,100.0,,,1618.0,0.2,7.0,0.0,0.0,,46.0,38.0,60.0,,,,135.0,90.0,,,,,21.9,16.1,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-21,100.0,100.0,,,1700.0,0.16,0.0,0.0,0.0,,45.0,41.0,0.0,,,,90.0,90.0,,,,,27.5,19.9,1.0,,1.0,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-22,70.0,90.0,,,1300.0,0.0,36.0,0.0,0.0,,58.0,42.0,294.0,,,,315.0,315.0,,,,,33.3,25.1,1.0,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-23,90.0,100.0,,,1554.0,0.0,11.0,0.0,0.0,,49.0,41.0,90.0,,,,135.0,135.0,,,,,28.9,19.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-24,100.0,100.0,,,1600.0,0.44,0.0,0.0,0.0,,57.0,43.0,0.0,,,,180.0,180.0,,,,,28.9,25.9,1.0,1.0,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-25,20.0,40.0,,,148.0,0.0,59.0,0.0,0.0,,66.0,49.0,492.0,,,,315.0,315.0,,,,,34.4,31.1,1.0,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-26,10.0,20.0,,,1342.0,0.0,90.0,0.0,0.0,,65.0,49.0,744.0,,,,135.0,135.0,,,,,19.5,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-27,0.0,0.0,,,748.0,0.0,100.0,0.0,0.0,,75.0,55.0,834.0,,,,225.0,225.0,,,,,26.4,21.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-28,40.0,50.0,,,1354.0,0.0,88.0,0.0,0.0,,74.0,48.0,738.0,,,,90.0,90.0,,,,,21.9,17.9,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-29,30.0,20.0,,,1124.0,0.0,90.0,0.0,0.0,,57.0,47.0,750.0,,,,90.0,90.0,,,,,18.3,17.0,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-04-30,50.0,50.0,,,1806.0,0.0,100.0,0.0,0.0,,73.0,48.0,840.0,,,,225.0,225.0,,,,,23.0,21.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-01,40.0,50.0,,,2006.0,0.0,93.0,0.0,0.0,,77.0,49.0,780.0,,,,225.0,225.0,,,,,30.0,25.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-02,80.0,90.0,,,1900.0,0.0,95.0,0.0,0.0,,79.0,58.0,804.0,,,,225.0,225.0,,,,,30.0,28.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-03,100.0,100.0,,,706.0,0.11,26.0,0.0,0.0,,62.0,51.0,222.0,,,,315.0,315.0,,,,,20.8,19.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-04,100.0,100.0,,,1354.0,0.0,32.0,0.0,0.0,,55.0,48.0,276.0,,,,90.0,90.0,,,,,17.2,14.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-05,30.0,10.0,,,1824.0,0.0,97.0,0.0,0.0,,73.0,47.0,828.0,,,,225.0,225.0,,,,,27.5,23.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-06,80.0,80.0,,,1942.0,0.15,36.0,0.0,0.0,,56.0,40.0,312.0,,,,315.0,315.0,,,,,39.1,29.1,,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-07,60.0,50.0,,,1218.0,0.0,84.0,0.0,0.0,,57.0,39.0,720.0,,,,315.0,315.0,,,,,31.1,23.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-08,80.0,80.0,,,1448.0,0.0,40.0,0.0,0.0,,71.0,48.0,348.0,,,,270.0,270.0,,,,,30.0,17.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-09,80.0,60.0,,,1406.0,0.06,36.0,0.0,0.0,,70.0,52.0,312.0,,,,135.0,135.0,,,,,26.4,19.0,,,1.0,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-10,60.0,60.0,,,1412.0,0.0,79.0,0.0,0.0,,92.0,49.0,678.0,,,,270.0,270.0,,,,,27.5,21.9,1.0,,1.0,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-11,40.0,60.0,,,2206.0,0.0,77.0,0.0,0.0,,85.0,60.0,666.0,,,,45.0,270.0,,,,,18.3,14.1,,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-12,70.0,80.0,,,1348.0,0.0,65.0,0.0,0.0,,74.0,52.0,564.0,,,,90.0,90.0,,,,,25.3,19.0,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-13,90.0,90.0,,,2054.0,0.19,28.0,0.0,0.0,,62.0,52.0,240.0,,,,45.0,90.0,,,,,16.1,13.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-14,70.0,90.0,,,1024.0,0.04,34.0,0.0,0.0,,57.0,50.0,300.0,,,,45.0,90.0,,,,,23.0,19.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-15,60.0,70.0,,,1524.0,0.0,66.0,0.0,0.0,,61.0,48.0,582.0,,,,135.0,90.0,,,,,18.3,17.0,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-16,100.0,100.0,,,1454.0,0.0,25.0,0.0,0.0,,59.0,51.0,222.0,,,,135.0,135.0,,,,,28.9,19.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-17,100.0,100.0,,,1036.0,1.22,1.0,0.0,0.0,,65.0,52.0,6.0,,,,180.0,180.0,,,,,33.3,31.1,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-18,100.0,100.0,,,806.0,1.07,0.0,0.0,0.0,,57.0,50.0,0.0,,,,45.0,45.0,,,,,27.5,23.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-19,80.0,70.0,,,1042.0,0.0,47.0,0.0,0.0,,62.0,49.0,420.0,,,,45.0,90.0,,,,,17.2,16.1,1.0,1.0,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-20,50.0,30.0,,,1500.0,0.0,79.0,0.0,0.0,,73.0,50.0,702.0,,,,90.0,90.0,,,,,17.2,17.0,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-21,50.0,60.0,,,742.0,0.0,52.0,0.0,0.0,,61.0,52.0,462.0,,,,45.0,90.0,,,,,23.0,21.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-22,90.0,90.0,,,1612.0,0.0,72.0,0.0,0.0,,84.0,53.0,636.0,,,,225.0,225.0,,,,,24.2,21.9,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-23,70.0,80.0,,,318.0,0.0,38.0,0.0,0.0,,72.0,57.0,342.0,,,,45.0,90.0,,,,,23.0,19.0,,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-24,50.0,50.0,,,1206.0,0.0,69.0,0.0,0.0,,73.0,54.0,612.0,,,,90.0,90.0,,,,,18.3,17.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-25,100.0,100.0,,,1154.0,0.06,0.0,0.0,0.0,,57.0,51.0,0.0,,,,135.0,90.0,,,,,19.5,17.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-26,100.0,100.0,,,1154.0,0.09,0.0,0.0,0.0,,70.0,53.0,0.0,,,,225.0,225.0,,,,,25.3,25.1,1.0,1.0,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-27,20.0,30.0,,,1142.0,0.02,87.0,0.0,0.0,,75.0,57.0,786.0,,,,270.0,315.0,,,,,24.2,19.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-28,10.0,10.0,,,624.0,0.0,98.0,0.0,0.0,,65.0,51.0,882.0,,,,315.0,135.0,,,,,16.1,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-29,0.0,0.0,,,1212.0,0.0,100.0,0.0,0.0,,61.0,52.0,900.0,,,,135.0,90.0,,,,,17.2,16.1,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-30,30.0,30.0,,,2242.0,0.0,100.0,0.0,0.0,,71.0,49.0,900.0,,,,225.0,225.0,,,,,25.3,21.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-05-31,0.0,0.0,,,2030.0,0.0,99.0,0.0,0.0,,83.0,51.0,894.0,,,,225.0,225.0,,,,,23.0,17.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-01,20.0,20.0,,,1036.0,0.0,89.0,0.0,0.0,,89.0,63.0,804.0,,,,270.0,180.0,,,,,19.5,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-02,30.0,30.0,,,1406.0,0.0,89.0,0.0,0.0,,88.0,64.0,804.0,,,,225.0,225.0,,,,,28.9,23.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-03,50.0,50.0,,,1724.0,1.65,74.0,0.0,0.0,,88.0,62.0,672.0,,,,315.0,225.0,,,,,26.4,19.9,1.0,,1.0,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-04,80.0,80.0,,,642.0,0.05,68.0,0.0,0.0,,65.0,57.0,618.0,,,,45.0,45.0,,,,,19.5,17.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-05,90.0,100.0,,,530.0,0.04,0.0,0.0,0.0,,62.0,56.0,0.0,,,,135.0,225.0,,,,,15.0,14.1,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-06,100.0,100.0,,,1348.0,0.88,0.0,0.0,0.0,,59.0,50.0,0.0,,,,360.0,360.0,,,,,15.0,14.1,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-07,100.0,100.0,,,54.0,0.18,1.0,0.0,0.0,,59.0,51.0,12.0,,,,45.0,45.0,,,,,11.4,12.1,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-08,20.0,10.0,,,1348.0,0.07,94.0,0.0,0.0,,77.0,55.0,852.0,,,,135.0,135.0,,,,,17.2,17.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-09,30.0,20.0,,,1400.0,0.0,99.0,0.0,0.0,,87.0,61.0,906.0,,,,225.0,225.0,,,,,21.9,21.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-10,80.0,90.0,,,1448.0,0.0,95.0,0.0,0.0,,84.0,63.0,864.0,,,,225.0,225.0,,,,,17.2,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-11,50.0,40.0,,,1524.0,0.0,93.0,0.0,0.0,,90.0,62.0,846.0,,,,315.0,315.0,,,,,34.4,25.1,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-12,70.0,70.0,,,612.0,0.05,41.0,0.0,0.0,,75.0,55.0,378.0,,,,45.0,45.0,,,,,21.9,17.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-13,20.0,20.0,,,1324.0,0.01,100.0,0.0,0.0,,65.0,55.0,918.0,,,,90.0,90.0,,,,,23.0,17.9,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-14,20.0,30.0,,,2118.0,0.0,100.0,0.0,0.0,,73.0,51.0,918.0,,,,225.0,225.0,,,,,24.2,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-15,10.0,20.0,,,1830.0,0.0,98.0,0.0,0.0,,78.0,56.0,900.0,,,,225.0,225.0,,,,,26.4,21.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-16,90.0,90.0,,,1006.0,0.0,63.0,0.0,0.0,,77.0,58.0,576.0,,,,270.0,225.0,,,,,23.0,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-17,100.0,100.0,,,1500.0,0.0,19.0,0.0,0.0,,77.0,62.0,168.0,,,,225.0,225.0,,,,,20.8,17.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-18,100.0,90.0,,,2130.0,0.03,30.0,0.0,0.0,,78.0,65.0,276.0,,,,225.0,225.0,,,,,23.0,19.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-19,60.0,40.0,,,1024.0,0.0,68.0,0.0,0.0,,87.0,66.0,618.0,,,,270.0,225.0,,,,,26.4,17.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-20,40.0,30.0,,,1518.0,0.0,77.0,0.0,0.0,,71.0,58.0,708.0,,,,315.0,315.0,,,,,32.2,21.9,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-21,70.0,80.0,,,1218.0,0.02,63.0,0.0,0.0,,73.0,54.0,582.0,,,,270.0,225.0,,,,,25.3,17.9,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-22,80.0,90.0,,,1048.0,0.0,19.0,0.0,0.0,,71.0,58.0,174.0,,,,270.0,180.0,,,,,15.0,11.0,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-23,10.0,20.0,,,1106.0,0.0,76.0,0.0,0.0,,80.0,59.0,702.0,,,,315.0,135.0,,,,,15.0,14.1,1.0,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-24,10.0,10.0,,,1548.0,0.0,90.0,0.0,0.0,,86.0,61.0,828.0,,,,225.0,225.0,,,,,34.4,25.1,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-25,70.0,90.0,,,706.0,0.0,93.0,0.0,0.0,,84.0,59.0,852.0,,,,225.0,225.0,,,,,32.2,23.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-26,90.0,100.0,,,606.0,0.84,0.0,0.0,0.0,,63.0,55.0,0.0,,,,45.0,45.0,,,,,20.8,17.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-27,100.0,100.0,,,1936.0,0.7,0.0,0.0,0.0,,64.0,54.0,0.0,,,,360.0,315.0,,,,,23.0,21.0,1.0,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-28,10.0,10.0,,,1618.0,0.0,93.0,0.0,0.0,,76.0,52.0,846.0,,,,315.0,360.0,,,,,24.2,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-29,40.0,40.0,,,1712.0,0.0,93.0,0.0,0.0,,82.0,54.0,858.0,,,,225.0,225.0,,,,,28.9,19.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-06-30,100.0,100.0,,,442.0,0.1,0.0,0.0,0.0,,72.0,64.0,0.0,,,,225.0,225.0,,,,,32.2,21.0,,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-07-01,80.0,70.0,,,1606.0,0.0,60.0,0.0,0.0,,75.0,64.0,546.0,,,,135.0,135.0,,,,,20.8,17.0,,,,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-07-02,100.0,100.0,,,1506.0,0.0,0.0,0.0,0.0,,71.0,61.0,0.0,,,,180.0,180.0,,,,,17.2,13.0,,,,,,,,,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-07-03,100.0,100.0,,,1448.0,0.0,13.0,0.0,0.0,,78.0,62.0,120.0,,,,225.0,225.0,,,,,24.2,17.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-07-04,90.0,90.0,,,2242.0,0.66,16.0,0.0,0.0,,80.0,62.0,144.0,,,,225.0,180.0,,,,,24.2,17.9,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-07-05,80.0,90.0,,,1612.0,0.0,76.0,0.0,0.0,,82.0,69.0,690.0,,,,270.0,315.0,,,,,28.9,17.9,,,,,,,,1.0,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-07-06,30.0,40.0,,,2318.0,0.0,83.0,0.0,0.0,,79.0,61.0,756.0,,,,315.0,90.0,,,,,21.9,15.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-07-07,20.0,30.0,,,2112.0,0.0,98.0,0.0,0.0,,87.0,65.0,888.0,,,,225.0,225.0,,,,,27.5,17.0,,,,,,,,,,,,,,,,,,,,
USW00014739,"BOSTON LOGAN INTERNATIONAL AIRPORT, MA US",1970-07-08,30.0,50.0,,,1524.0,0.0,94.0,0.0,0.0,,87.0,65.0,852.0,,,,225.0,225.0,,,,,27.5,21.0,,,,,,,,,,,,,,,,,,,,
