Timestamp,Humidity (%),Temp (°C),Temp (°F)
2025-04-22T21:01:57,41.2,15.5,59.8
2025-04-22T21:01:58,41.2,15.0,59.0
2025-04-22T21:01:59,41.1,15.3,59.6
2025-04-22T21:02:00,41.1,14.6,58.2
2025-04-22T21:02:01,41.1,14.7,58.5
2025-04-22T21:02:02,41.1,15.3,59.6
2025-04-22T21:02:03,41.2,14.9,58.8
2025-04-22T21:02:04,41.2,14.7,58.4
2025-04-22T21:02:05,41.2,15.0,59.0
2025-04-22T21:02:06,41.2,14.6,58.2
2025-04-22T21:02:07,41.1,14.9,58.8
2025-04-22T21:02:08,41.1,15.1,59.3
2025-04-22T21:02:09,41.1,15.5,59.8
2025-04-22T21:02:10,41.1,15.3,59.6
2025-04-22T21:02:11,41.2,14.5,58.1
2025-04-22T21:02:12,41.2,14.6,58.2
2025-04-22T21:02:13,41.2,14.7,58.4
2025-04-22T21:02:14,41.2,15.4,59.7
2025-04-22T21:02:15,41.2,15.1,59.1
2025-04-22T21:02:16,41.2,14.9,58.8
2025-04-22T21:02:17,41.2,14.7,58.5
2025-04-22T21:02:18,41.2,14.7,58.5
2025-04-22T21:02:19,41.3,15.0,59.0
2025-04-22T21:02:20,41.3,15.3,59.6
2025-04-22T21:02:21,41.3,15.1,59.1
2025-04-22T21:02:22,41.3,15.5,59.8
2025-04-22T21:02:23,41.3,15.1,59.1
2025-04-22T21:02:24,41.3,15.0,59.0
2025-04-22T21:02:25,41.3,15.4,59.7
2025-04-22T21:02:26,41.3,14.9,58.8
2025-04-22T21:02:27,41.3,14.7,58.4
2025-04-22T21:02:28,41.3,14.7,58.5
2025-04-22T21:02:29,41.4,14.7,58.4
2025-04-22T21:02:30,41.4,14.9,58.8
2025-04-22T21:02:31,41.5,14.7,58.4
2025-04-22T21:02:32,41.5,14.6,58.2
2025-04-22T21:02:34,41.4,14.9,58.8
2025-04-22T21:02:35,41.4,14.7,58.5
2025-04-22T21:02:36,41.4,14.4,58.0
2025-04-22T21:02:37,41.4,15.1,59.1
2025-04-22T21:02:38,41.4,15.5,60.0
2025-04-22T21:02:39,41.4,15.0,59.0
2025-04-22T21:02:40,41.3,15.2,59.4
2025-04-22T21:02:41,41.3,15.7,60.3
